defect_id,slot_id,section_id,department,severity,criticality_score,defect_duration,slot_duration,duration_slack_hours,is_fit,fit_category,is_night_window,traffic_density,slot_source,slot_start,slot_end,max_tasks_possible,suitability_score,feasibility_notes
TDMS-002,TT-SEC-01-20260908-0040,SEC-01,TRD,High,9,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-08T00:40:00,2026-09-08T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-002,GF-SEC-01-20260908-0410,SEC-01,TRD,High,9,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-08T04:10:00,2026-09-08T05:40:00,1,50.0,"Slot duration 1.5h is less than required 3.5h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-002,TT-SEC-01-20260909-0040,SEC-01,TRD,High,9,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-09T00:40:00,2026-09-09T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-002,TT-SEC-01-20260910-0040,SEC-01,TRD,High,9,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-10T00:40:00,2026-09-10T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-002,GF-SEC-01-20260910-0410,SEC-01,TRD,High,9,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-10T04:10:00,2026-09-10T05:40:00,1,50.0,"Slot duration 1.5h is less than required 3.5h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-002,TT-SEC-01-20260911-0040,SEC-01,TRD,High,9,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-11T00:40:00,2026-09-11T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-002,TT-SEC-01-20260912-0040,SEC-01,TRD,High,9,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-12T00:40:00,2026-09-12T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-002,GF-SEC-01-20260912-0410,SEC-01,TRD,High,9,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-12T04:10:00,2026-09-12T05:40:00,1,50.0,"Slot duration 1.5h is less than required 3.5h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-002,TT-SEC-01-20260913-0040,SEC-01,TRD,High,9,3.5,4.0,0.5,True,tight_fit,True,High,Timetable,2026-09-13T00:40:00,2026-09-13T04:40:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-002,TT-SEC-01-20260916-0040,SEC-01,TRD,High,9,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-16T00:40:00,2026-09-16T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-002,GF-SEC-01-20260916-0410,SEC-01,TRD,High,9,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-16T04:10:00,2026-09-16T05:40:00,1,50.0,"Slot duration 1.5h is less than required 3.5h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-002,TT-SEC-01-20260920-0040,SEC-01,TRD,High,9,3.5,4.0,0.5,True,tight_fit,True,High,Timetable,2026-09-20T00:40:00,2026-09-20T04:40:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-002,TT-SEC-01-20260923-0040,SEC-01,TRD,High,9,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-23T00:40:00,2026-09-23T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-002,GF-SEC-01-20260923-0410,SEC-01,TRD,High,9,3.5,1.5,-2.0,False,insufficient_duration,True,Low,GoodsForecast,2026-09-23T04:10:00,2026-09-23T05:40:00,1,50.0,"Slot duration 1.5h is less than required 3.5h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-002,TT-SEC-01-20260927-0040,SEC-01,TRD,High,9,3.5,4.0,0.5,True,tight_fit,True,High,Timetable,2026-09-27T00:40:00,2026-09-27T04:40:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-002,TT-SEC-01-20260930-0040,SEC-01,TRD,High,9,3.5,3.5,0.0,True,tight_fit,True,High,Timetable,2026-09-30T00:40:00,2026-09-30T04:10:00,2,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-003,TT-SEC-01-20260907-0040,SEC-01,TRD,Medium,7,3.0,3.5,0.5,True,tight_fit,True,High,Timetable,2026-09-07T00:40:00,2026-09-07T04:10:00,2,85.0,Optimal fit with minimal idle window
TDMS-003,TT-SEC-01-20260908-0040,SEC-01,TRD,Medium,7,3.0,3.5,0.5,True,tight_fit,True,High,Timetable,2026-09-08T00:40:00,2026-09-08T04:10:00,2,85.0,Optimal fit with minimal idle window
TDMS-003,GF-SEC-01-20260908-0410,SEC-01,TRD,Medium,7,3.0,1.5,-1.5,False,insufficient_duration,True,Low,GoodsForecast,2026-09-08T04:10:00,2026-09-08T05:40:00,1,40.0,"Slot duration 1.5h is less than required 3.0h; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-003,TT-SEC-01-20260909-0040,SEC-01,TRD,Medium,7,3.0,3.5,0.5,True,tight_fit,True,High,Timetable,2026-09-09T00:40:00,2026-09-09T04:10:00,2,85.0,Optimal fit with minimal idle window
TDMS-003,TT-SEC-01-20260910-0040,SEC-01,TRD,Medium,7,3.0,3.5,0.5,True,tight_fit,True,High,Timetable,2026-09-10T00:40:00,2026-09-10T04:10:00,2,85.0,Optimal fit with minimal idle window
TDMS-003,GF-SEC-01-20260910-0410,SEC-01,TRD,Medium,7,3.0,1.5,-1.5,False,insufficient_duration,True,Low,GoodsForecast,2026-09-10T04:10:00,2026-09-10T05:40:00,1,40.0,"Slot duration 1.5h is less than required 3.0h; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-003,TT-SEC-01-20260911-0040,SEC-01,TRD,Medium,7,3.0,3.5,0.5,True,tight_fit,True,High,Timetable,2026-09-11T00:40:00,2026-09-11T04:10:00,2,85.0,Optimal fit with minimal idle window
TDMS-003,TT-SEC-01-20260912-0040,SEC-01,TRD,Medium,7,3.0,3.5,0.5,True,tight_fit,True,High,Timetable,2026-09-12T00:40:00,2026-09-12T04:10:00,2,85.0,Optimal fit with minimal idle window
TDMS-003,GF-SEC-01-20260912-0410,SEC-01,TRD,Medium,7,3.0,1.5,-1.5,False,insufficient_duration,True,Low,GoodsForecast,2026-09-12T04:10:00,2026-09-12T05:40:00,1,40.0,"Slot duration 1.5h is less than required 3.0h; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-003,TT-SEC-01-20260913-0040,SEC-01,TRD,Medium,7,3.0,4.0,1.0,True,comfortable_fit,True,High,Timetable,2026-09-13T00:40:00,2026-09-13T04:40:00,2,80.0,Adequate buffer for setup and clearance
TDMS-003,TT-SEC-01-20260916-0040,SEC-01,TRD,Medium,7,3.0,3.5,0.5,True,tight_fit,True,High,Timetable,2026-09-16T00:40:00,2026-09-16T04:10:00,2,85.0,Optimal fit with minimal idle window
TDMS-003,GF-SEC-01-20260916-0410,SEC-01,TRD,Medium,7,3.0,1.5,-1.5,False,insufficient_duration,True,Low,GoodsForecast,2026-09-16T04:10:00,2026-09-16T05:40:00,1,40.0,"Slot duration 1.5h is less than required 3.0h; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-003,TT-SEC-01-20260920-0040,SEC-01,TRD,Medium,7,3.0,4.0,1.0,True,comfortable_fit,True,High,Timetable,2026-09-20T00:40:00,2026-09-20T04:40:00,2,80.0,Adequate buffer for setup and clearance
TDMS-003,TT-SEC-01-20260923-0040,SEC-01,TRD,Medium,7,3.0,3.5,0.5,True,tight_fit,True,High,Timetable,2026-09-23T00:40:00,2026-09-23T04:10:00,2,85.0,Optimal fit with minimal idle window
TDMS-003,GF-SEC-01-20260923-0410,SEC-01,TRD,Medium,7,3.0,1.5,-1.5,False,insufficient_duration,True,Low,GoodsForecast,2026-09-23T04:10:00,2026-09-23T05:40:00,1,40.0,"Slot duration 1.5h is less than required 3.0h; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-003,TT-SEC-01-20260927-0040,SEC-01,TRD,Medium,7,3.0,4.0,1.0,True,comfortable_fit,True,High,Timetable,2026-09-27T00:40:00,2026-09-27T04:40:00,2,80.0,Adequate buffer for setup and clearance
TDMS-003,TT-SEC-01-20260930-0040,SEC-01,TRD,Medium,7,3.0,3.5,0.5,True,tight_fit,True,High,Timetable,2026-09-30T00:40:00,2026-09-30T04:10:00,2,85.0,Optimal fit with minimal idle window
TDMS-004,TT-SEC-02-20260907-0110,SEC-02,TRD,High,8,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-07T01:10:00,2026-09-07T04:20:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-004,TT-SEC-02-20260908-0110,SEC-02,TRD,High,8,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-08T01:10:00,2026-09-08T04:20:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-004,TT-SEC-02-20260909-0110,SEC-02,TRD,High,8,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-09T01:10:00,2026-09-09T04:20:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-004,GF-SEC-02-20260909-0420,SEC-02,TRD,High,8,3.0,1.5,-1.5,False,insufficient_duration,True,Low,GoodsForecast,2026-09-09T04:20:00,2026-09-09T05:50:00,1,50.0,"Slot duration 1.5h is less than required 3.0h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-004,TT-SEC-02-20260910-0110,SEC-02,TRD,High,8,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-10T01:10:00,2026-09-10T04:20:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-004,TT-SEC-02-20260911-0110,SEC-02,TRD,High,8,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-11T01:10:00,2026-09-11T04:20:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-004,GF-SEC-02-20260911-0420,SEC-02,TRD,High,8,3.0,1.5,-1.5,False,insufficient_duration,True,Low,GoodsForecast,2026-09-11T04:20:00,2026-09-11T05:50:00,1,50.0,"Slot duration 1.5h is less than required 3.0h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-004,TT-SEC-02-20260912-0110,SEC-02,TRD,High,8,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-12T01:10:00,2026-09-12T04:20:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-004,TT-SEC-02-20260913-0110,SEC-02,TRD,High,8,3.0,3.67,0.67,True,comfortable_fit,True,High,Timetable,2026-09-13T01:10:00,2026-09-13T04:50:00,2,90.0,Adequate buffer for setup and clearance; High criticality matched to safe night corridor
TDMS-004,TT-SEC-02-20260916-0110,SEC-02,TRD,High,8,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-16T01:10:00,2026-09-16T04:20:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-004,GF-SEC-02-20260918-0420,SEC-02,TRD,High,8,3.0,1.5,-1.5,False,insufficient_duration,True,Low,GoodsForecast,2026-09-18T04:20:00,2026-09-18T05:50:00,1,50.0,"Slot duration 1.5h is less than required 3.0h; High criticality matched to safe night corridor; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-004,TT-SEC-02-20260920-0110,SEC-02,TRD,High,8,3.0,3.67,0.67,True,comfortable_fit,True,High,Timetable,2026-09-20T01:10:00,2026-09-20T04:50:00,2,90.0,Adequate buffer for setup and clearance; High criticality matched to safe night corridor
TDMS-004,TT-SEC-02-20260923-0110,SEC-02,TRD,High,8,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-23T01:10:00,2026-09-23T04:20:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-004,TT-SEC-02-20260927-0110,SEC-02,TRD,High,8,3.0,3.67,0.67,True,comfortable_fit,True,High,Timetable,2026-09-27T01:10:00,2026-09-27T04:50:00,2,90.0,Adequate buffer for setup and clearance; High criticality matched to safe night corridor
TDMS-004,TT-SEC-02-20260930-0110,SEC-02,TRD,High,8,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-30T01:10:00,2026-09-30T04:20:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-005,TT-SEC-02-20260907-0110,SEC-02,TRD,Medium,6,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-07T01:10:00,2026-09-07T04:20:00,1,85.0,Optimal fit with minimal idle window
TDMS-005,TT-SEC-02-20260908-0110,SEC-02,TRD,Medium,6,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-08T01:10:00,2026-09-08T04:20:00,1,85.0,Optimal fit with minimal idle window
TDMS-005,TT-SEC-02-20260909-0110,SEC-02,TRD,Medium,6,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-09T01:10:00,2026-09-09T04:20:00,1,85.0,Optimal fit with minimal idle window
TDMS-005,GF-SEC-02-20260909-0420,SEC-02,TRD,Medium,6,3.0,1.5,-1.5,False,insufficient_duration,True,Low,GoodsForecast,2026-09-09T04:20:00,2026-09-09T05:50:00,1,40.0,"Slot duration 1.5h is less than required 3.0h; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-005,TT-SEC-02-20260910-0110,SEC-02,TRD,Medium,6,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-10T01:10:00,2026-09-10T04:20:00,1,85.0,Optimal fit with minimal idle window
TDMS-005,TT-SEC-02-20260911-0110,SEC-02,TRD,Medium,6,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-11T01:10:00,2026-09-11T04:20:00,1,85.0,Optimal fit with minimal idle window
TDMS-005,GF-SEC-02-20260911-0420,SEC-02,TRD,Medium,6,3.0,1.5,-1.5,False,insufficient_duration,True,Low,GoodsForecast,2026-09-11T04:20:00,2026-09-11T05:50:00,1,40.0,"Slot duration 1.5h is less than required 3.0h; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-005,TT-SEC-02-20260912-0110,SEC-02,TRD,Medium,6,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-12T01:10:00,2026-09-12T04:20:00,1,85.0,Optimal fit with minimal idle window
TDMS-005,TT-SEC-02-20260913-0110,SEC-02,TRD,Medium,6,3.0,3.67,0.67,True,comfortable_fit,True,High,Timetable,2026-09-13T01:10:00,2026-09-13T04:50:00,2,80.0,Adequate buffer for setup and clearance
TDMS-005,TT-SEC-02-20260916-0110,SEC-02,TRD,Medium,6,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-16T01:10:00,2026-09-16T04:20:00,1,85.0,Optimal fit with minimal idle window
TDMS-005,GF-SEC-02-20260918-0420,SEC-02,TRD,Medium,6,3.0,1.5,-1.5,False,insufficient_duration,True,Low,GoodsForecast,2026-09-18T04:20:00,2026-09-18T05:50:00,1,40.0,"Slot duration 1.5h is less than required 3.0h; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TDMS-005,TT-SEC-02-20260920-0110,SEC-02,TRD,Medium,6,3.0,3.67,0.67,True,comfortable_fit,True,High,Timetable,2026-09-20T01:10:00,2026-09-20T04:50:00,2,80.0,Adequate buffer for setup and clearance
TDMS-005,TT-SEC-02-20260923-0110,SEC-02,TRD,Medium,6,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-23T01:10:00,2026-09-23T04:20:00,1,85.0,Optimal fit with minimal idle window
TDMS-005,TT-SEC-02-20260927-0110,SEC-02,TRD,Medium,6,3.0,3.67,0.67,True,comfortable_fit,True,High,Timetable,2026-09-27T01:10:00,2026-09-27T04:50:00,2,80.0,Adequate buffer for setup and clearance
TDMS-005,TT-SEC-02-20260930-0110,SEC-02,TRD,Medium,6,3.0,3.17,0.17,True,tight_fit,True,High,Timetable,2026-09-30T01:10:00,2026-09-30T04:20:00,1,85.0,Optimal fit with minimal idle window
TDMS-006,TT-SEC-03-20260907-0130,SEC-03,TRD,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-07T01:30:00,2026-09-07T04:30:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260907-1030,SEC-03,TRD,Medium,7,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-07T10:30:00,2026-09-07T13:00:00,1,40.0,Slot duration 2.5h is less than required 3.0h; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260908-0130,SEC-03,TRD,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-08T01:30:00,2026-09-08T04:30:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260909-0130,SEC-03,TRD,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-09T01:30:00,2026-09-09T04:30:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260909-1030,SEC-03,TRD,Medium,7,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-09T10:30:00,2026-09-09T13:00:00,1,40.0,Slot duration 2.5h is less than required 3.0h; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260910-0130,SEC-03,TRD,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-10T01:30:00,2026-09-10T04:30:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260911-0130,SEC-03,TRD,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-11T01:30:00,2026-09-11T04:30:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260911-1030,SEC-03,TRD,Medium,7,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-11T10:30:00,2026-09-11T13:00:00,1,40.0,Slot duration 2.5h is less than required 3.0h; High backlog age (21 days) boosts priority
TDMS-006,GF-SEC-03-20260911-1300,SEC-03,TRD,Medium,7,3.0,1.5,-1.5,False,insufficient_duration,False,Low,GoodsForecast,2026-09-11T13:00:00,2026-09-11T14:30:00,1,50.0,"Slot duration 1.5h is less than required 3.0h; Utilizes dynamic goods cancellation slot, protecting timetable paths; High backlog age (21 days) boosts priority"
TDMS-006,TT-SEC-03-20260912-0130,SEC-03,TRD,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-12T01:30:00,2026-09-12T04:30:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260913-0130,SEC-03,TRD,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-13T01:30:00,2026-09-13T04:30:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260913-1030,SEC-03,TRD,Medium,7,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-13T10:30:00,2026-09-13T13:00:00,1,40.0,Slot duration 2.5h is less than required 3.0h; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260916-0130,SEC-03,TRD,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-16T01:30:00,2026-09-16T04:30:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260920-0130,SEC-03,TRD,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-20T01:30:00,2026-09-20T04:30:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260920-1030,SEC-03,TRD,Medium,7,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-20T10:30:00,2026-09-20T13:00:00,1,40.0,Slot duration 2.5h is less than required 3.0h; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260923-0130,SEC-03,TRD,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-23T01:30:00,2026-09-23T04:30:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260927-0130,SEC-03,TRD,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-27T01:30:00,2026-09-27T04:30:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260927-1030,SEC-03,TRD,Medium,7,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-27T10:30:00,2026-09-27T13:00:00,1,40.0,Slot duration 2.5h is less than required 3.0h; High backlog age (21 days) boosts priority
TDMS-006,TT-SEC-03-20260930-0130,SEC-03,TRD,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-30T01:30:00,2026-09-30T04:30:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TDMS-007,TT-SEC-03-20260907-0130,SEC-03,TRD,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-07T01:30:00,2026-09-07T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260907-1030,SEC-03,TRD,Low,4,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-07T10:30:00,2026-09-07T13:00:00,1,45.0,Slot duration 2.5h is less than required 3.0h; Routine/low severity ideally executed during day shadow slots; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260908-0130,SEC-03,TRD,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-08T01:30:00,2026-09-08T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260909-0130,SEC-03,TRD,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-09T01:30:00,2026-09-09T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260909-1030,SEC-03,TRD,Low,4,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-09T10:30:00,2026-09-09T13:00:00,1,45.0,Slot duration 2.5h is less than required 3.0h; Routine/low severity ideally executed during day shadow slots; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260910-0130,SEC-03,TRD,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-10T01:30:00,2026-09-10T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260911-0130,SEC-03,TRD,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-11T01:30:00,2026-09-11T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260911-1030,SEC-03,TRD,Low,4,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-11T10:30:00,2026-09-11T13:00:00,1,45.0,Slot duration 2.5h is less than required 3.0h; Routine/low severity ideally executed during day shadow slots; High backlog age (34 days) boosts priority
TDMS-007,GF-SEC-03-20260911-1300,SEC-03,TRD,Low,4,3.0,1.5,-1.5,False,insufficient_duration,False,Low,GoodsForecast,2026-09-11T13:00:00,2026-09-11T14:30:00,1,55.0,"Slot duration 1.5h is less than required 3.0h; Routine/low severity ideally executed during day shadow slots; Utilizes dynamic goods cancellation slot, protecting timetable paths; High backlog age (34 days) boosts priority"
TDMS-007,TT-SEC-03-20260912-0130,SEC-03,TRD,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-12T01:30:00,2026-09-12T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260913-0130,SEC-03,TRD,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-13T01:30:00,2026-09-13T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260913-1030,SEC-03,TRD,Low,4,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-13T10:30:00,2026-09-13T13:00:00,1,45.0,Slot duration 2.5h is less than required 3.0h; Routine/low severity ideally executed during day shadow slots; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260916-0130,SEC-03,TRD,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-16T01:30:00,2026-09-16T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260920-0130,SEC-03,TRD,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-20T01:30:00,2026-09-20T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260920-1030,SEC-03,TRD,Low,4,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-20T10:30:00,2026-09-20T13:00:00,1,45.0,Slot duration 2.5h is less than required 3.0h; Routine/low severity ideally executed during day shadow slots; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260923-0130,SEC-03,TRD,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-23T01:30:00,2026-09-23T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260927-0130,SEC-03,TRD,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-27T01:30:00,2026-09-27T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260927-1030,SEC-03,TRD,Low,4,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-27T10:30:00,2026-09-27T13:00:00,1,45.0,Slot duration 2.5h is less than required 3.0h; Routine/low severity ideally executed during day shadow slots; High backlog age (34 days) boosts priority
TDMS-007,TT-SEC-03-20260930-0130,SEC-03,TRD,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-30T01:30:00,2026-09-30T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (34 days) boosts priority
TDMS-008,TT-SEC-03-20260907-0130,SEC-03,TRD,High,8,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-07T01:30:00,2026-09-07T04:30:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TDMS-008,TT-SEC-03-20260907-1030,SEC-03,TRD,High,8,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-07T10:30:00,2026-09-07T13:00:00,1,25.0,Slot duration 2.5h is less than required 3.0h; Day shadow window on medium density line
